id;default;legal_form;zip_code;sector;year_inc;count_emp;type_pl;sales;gross_performance;gross_profit;earn_from_op;fin_result;oth_interest_inc;oth_interest_exp;result_from_ord_bus;total_result;annual_profit;total_assets;total_assets_adj;total_liabilities_st;total_liabilities_mt;total_liabilities_lt;bank_liabilities_st;bank_liabilities_mt;bank_liabilities_lt;trade_payables_st;trade_payables_mt;trade_payables_lt;bonds_payables_st;bonds_payables_mt;bonds_payables_lt;total_equity;total_equity_adj;current_assets;monetary_current_assets;cash;trade_receivables_st;trade_receivables_lt;cf_operating;cf_investment;cf_financing
C_403;0;GmbH;1612;62019;2004;;GKV;20186580.11;21964376.43;11720407.29;2609670.52;1068576.23;26248.33;123197.71;3678246.75;3678246.75;2718552.23;16996914.61;16988678.49;1898011.3;212067.65;737101.59;112764.66;212067.65;100289.59;472463.01;;;;;;14149734.07;14141497.95;14850739.61;3848386.13;1598297.42;1715404.17;81923.66;1721348.7;-1174189.03;375858.1
C_820;0;Sonst. Gewerbetreibende;1609;45100;2011;;GKV;983350.11;983350.11;1004636.37;57309.5;-35.36;;35.36;57274.14;57274.14;0.0;344807.03;344807.03;313230.98;6011.46;0.0;;;;;;;;;;25564.59;25564.59;11372.03;11372.03;3846.34;4291.0;;118748.88;-169649.0;47680.86
C_891;0;GmbH;99099;43341;1993;;GKV;21853415.18;19559571.18;10978530.68;3054282.25;-50013.19;9746.22;59759.41;3004269.06;3004269.06;2532170.68;9974025.95;10040119.1;2852056.18;246973.97;0.0;152308.76;187049.35;;597998.92;59924.62;;;;;6568970.95;6941088.95;5807469.69;5831342.46;4760451.78;965003.7;;4480234.18;-499025.33;-2624201.02
C_662;0;GmbH;99334;73110;1996;22.0;GKV;5951391.12;5951391.12;6042176.77;351562.67;-46774.63;630.0;47404.63;304788.04;304779.32;190997.06;2397170.31;2361534.85;1171311.84;949154.57;0.0;366789.3;628416.35;;349329.76;;;;;;276703.9;241068.44;866082.14;880823.05;12397.79;;;376145.67;-383107.43;122802.62
C_061;0;GmbH;99326;42200;2000;153.0;GKV;3414253.06;3410934.06;2643517.38;114442.14;-32590.38;;22590.38;81851.76;81851.76;81030.76;716379.27;716378.76;630986.23;0.0;0.0;243504.45;;;218318.48;;;;;;85393.04;85392.53;496255.94;459537.53;3578.47;;;88087.33;-11168.06;-86803.34
C_526;0;GmbH;99085;46141;2011;3.0;GKV;81306981.24;82840665.44;34888400.17;7157360.95;-149621.8;250123.96;399745.76;7007739.15;7007739.15;4726728.5;35698645.7;35698645.7;13031126.74;0.0;1120000.0;4951424.75;;;2117945.06;;;;;;21547518.96;21547518.96;32058869.31;14735632.13;56653.0;13455622.93;;1397097.63;-1156653.67;-4492000.0
C_062;0;GmbH;7819;29200;2004;;GKV;1356988.34;1356988.34;462306.83;-35047.74;-27646.22;43.33;27689.55;-62693.96;-62693.96;-66867.2;2306905.48;1713079.55;481462.59;46579.0;266055.05;42512.2;46579.0;266055.05;340446.36;;;;;;1512808.84;918982.91;1018109.99;133929.79;116339.22;;;79697.35;268933.41;-93796.26
C_037;0;GmbH;6132;62090;1990;;GKV;2081920.53;2398519.09;1591581.46;75108.61;-14317.44;232.95;14550.39;60791.17;60791.17;40041.9;1269625.22;1676714.62;1111905.84;229853.03;0.0;;196250.03;;441127.77;33603.0;;;;;334955.75;334955.75;837951.72;193985.89;53942.04;;;139393.64;-293817.23;96250.03
C_832;0;Verein;6217;88990;1990;291.0;GKV;5827645.04;5827645.04;4381116.87;355901.24;-67531.05;548.82;68241.61;288370.19;288370.19;197754.35;4227410.65;4221259.65;787228.16;128883.91;820260.81;46893.03;42939.46;820260.81;272942.22;;;;;;2491037.77;2484886.77;1673877.52;1630995.8;543383.86;1040333.61;26586.24;317563.55;-100292.0;-337686.37
C_165;0;GmbH;4552;43220;1990;42.0;GKV;17751946.87;17751946.87;4380460.6;-367763.22;1661.03;1661.03;;-366102.19;-366102.19;1.49e-09;4385180.69;3894180.69;1285180.69;0.0;0.0;;;;699985.88;;;;;;3100000.0;2609000.0;4384820.06;3894180.69;673197.61;3190936.04;;479183.38;7865.35;-942870.33
C_618;0;GmbH;4451;49400;1962;;GKV;31786827.85;31786827.85;15020285.69;-2013798.13;-6581.91;;6581.91;-2020380.04;-2020380.04;-2022359.01;14233308.48;13583762.17;5830192.97;0.0;0.0;;;;947733.86;;;;;;8403115.51;7753569.2;4603646.47;3864301.91;4869.71;2615982.75;;2839330.21;-10122893.43;7284992.68
C_726;0;GmbH;4249;77320;1991;;GKV;3500449.92;3500449.92;1078936.19;-311086.28;-11603.98;30.03;11634.01;-322690.26;-322690.26;-323693.54;560480.34;1302071.1;1173650.7;0.0;0.0;;;;201914.46;;;;;;128420.4;128420.4;543228.14;418682.65;149658.6;162936.12;;-257532.08;-716.8;8849.08
C_887;0;GmbH;4758;87900;1997;;GKV;2582142.7;2582142.7;18128851.4;-4224050.55;-208793257.6;31412.6;114441.55;-213017308.2;-213017308.2;-215796622.9;424163318.0;424163318.0;154597031.0;0.0;1337367.0;;;;;;;;;;268228920.0;268228920.0;67529127.32;67529127.32;46486741.66;;;-159802729.4;137879135.3;0.0
C_550;0;GmbH;4808;43220;1999;;GKV;5472759.25;5477998.91;2407295.67;-75114.85;-8008.25;26867.35;34875.6;-83123.1;-83123.1;-92919.29;2014059.92;2014059.92;1606906.3;0.0;0.0;;;;69822.63;;;;;;407153.62;407153.62;1723307.92;1492790.18;284740.65;373490.57;;125311.06;-116359.24;34838.05
C_778;0;GmbH;4319;66190;1991;;GKV;89729134.6;89729134.6;5195814.52;-460332.13;35260.95;41397.32;2499.97;-425071.18;-425071.18;-426908.18;12846378.34;12846378.34;11995308.58;0.0;0.0;;;;4133436.37;;;;;;851069.76;851069.76;12420086.87;12502672.32;6792290.46;4254346.99;;-1932978.23;18702.61;4.19e-09
C_400;0;GmbH;4129;70220;2004;;GKV;358673.49;328673.49;87097.67;43531.43;-851.08;152.0;1003.08;42680.35;42680.35;39847.35;217468.48;55249.26;135108.19;0.0;0.0;;;;;;;;;;82360.29;-79858.93;202225.45;29473.09;7164.17;;;106170.6;-7167.08;-99930.42
C_012;0;GmbH;4654;43999;2008;;GKV;462387.56;462387.56;275633.42;-5110.44;-1170.41;;1170.41;-6280.85;-6280.85;-4868.01;217710.18;217710.18;124508.2;0.0;0.0;18797.0;;;76043.44;;;;;;91567.42;93201.98;202774.18;202774.18;450.69;196052.34;;2953.24;-3297.1;1.46e-11
C_925;0;AG;4103;70101;1991;1.0;GKV;171433669.1;171433669.1;7890577.85;-1970274.54;-1869657.36;97838.44;1967495.8;-3839931.9;-22310183.68;-23125414.32;31740826.53;18345008.09;13548368.37;76000.0;18159341.0;;;;9989213.41;;;;;;-1.8600000000000002e-09;-13438701.28;11439520.34;5122589.62;851330.65;1871859.72;;-13905318.45;19494913.71;-4188987.82
C_696;0;GmbH;4129;68100;2010;;GKV;5533600.93;5533600.93;4674129.07;318194.94;1135.86;365.86;;319330.8;319330.8;184989.11;1255338.53;1255338.53;495068.78;0.0;0.0;;;;187523.14;;;;;;760269.75;760269.75;942589.98;889091.6;645565.66;173767.59;;193950.48;-88997.9;68051.55
C_439;0;GmbH;4105;49410;2011;;GKV;7557638.33;7557638.33;11330188.77;3695261.46;-4250701.17;1234646.41;5485445.86;-555439.71;-555439.71;-1036680.32;73602713.72;73602713.72;61807629.3;0.0;1089833.94;52081768.78;;;25346.19;;;;;;10705250.48;10705250.48;30418126.23;13580679.73;345629.58;;;15283339.31;2961869.0;0.0
C_714;0;GmbH;39114;52291;2004;;GKV;1637355.9;1637355.9;1452784.83;101352.07;-9327.42;3.13;9330.55;92024.65;92024.65;91510.71;731291.76;731291.76;409225.92;0.0;0.0;;;;;;;;;;322065.84;322065.84;292597.49;300018.76;49063.56;21262.06;;165504.98;-118710.49;1.7500000000000002e-10
C_413;0;KG;18273;1302;1990;57.0;UKV;36152442.6;;;5548026.49;-2333529.03;213718.22;3731058.61;3214497.46;3167816.46;1.51e-09;88357409.93;63956387.93;9959287.72;75674201.94;2697924.0;1341198.48;75674201.94;;672959.13;;;;;;25996.27;-24375025.73;8235894.23;3452014.06;790426.31;1867874.31;;6209487.78;-8301095.75;2141030.15
C_774;0;GmbH;98574;1420;1992;;GKV;262680.45;262680.45;109224.61;75266.31;-5419.6;;5419.6;69846.71;69846.71;64629.75;172975.29;172975.29;115190.26;0.0;0.0;;;;;;;;;;57785.03;57785.03;154656.22;86635.82;18536.15;;;30530.18;-2.0;-49172.11
C_725;0;GmbH;96515;43220;1997;73.0;GKV;198904.16;198904.16;198904.16;-18296.39;28.0;;;-18268.39;-14557.74;-20969.74;51041.73;50041.73;25020.62;0.0;0.0;;;;283.38;;;;;;26021.11;25021.11;39807.97;49442.93;19525.16;;;21356.4;-795.0;-1221.0
C_477;0;GmbH;98574;46712;2007;;GKV;1111133.6;1111133.6;1128751.36;323438.76;-309657.08;380962.18;690619.26;13781.68;15989.15;-13889.68;18062003.32;18062003.32;16713384.62;840702.52;0.0;75645.39;;;;;;;;;507916.18;507916.18;4017641.06;4017951.23;3410640.35;;;-646826.08;-4343820.73;7262691.29
C_702;0;GmbH;99713;1610;1990;32.0;GKV;13020708.33;13020708.33;4154925.21;777065.02;-97338.92;8565.49;110074.36;679726.1;679726.1;578821.0;8763989.81;8763989.81;5132890.5;937276.46;1007277.58;692230.33;787276.44;1007277.58;1935286.76;;;;;;1686545.27;1686545.27;3528251.51;1417925.74;103501.59;546066.53;;2990340.14;-2929002.18;56643.37
C_793;0;GmbH;37327;43210;1991;3.0;GKV;6176947.01;6176947.01;3722169.51;224203.95;-27630.16;629.99;28260.15;196573.79;196573.79;98495.38;2047099.9;2047099.9;930940.69;442404.35;84367.25;330721.53;442404.35;84367.25;285112.17;;;;;;518158.61;589387.61;657790.86;610888.68;187386.05;;;429229.31;-628550.13;394312.57
C_025;0;GmbH;99976;46742;1991;3.0;GKV;1368908.77;1368908.77;916018.82;137364.44;-9002.33;1241.12;10243.45;128362.11;128362.11;79446.61;617441.06;197722.26;201535.56;68752.0;0.0;9880.7;;;57122.21;;;;;;237029.5;-72565.3;214788.16;108529.81;17830.8;;;113583.12;-172076.81;82239.88
C_589;1;GmbH & Co. KG;99867;41201;1998;;GKV;24193132.7;24544260.26;14968191.73;716819.52;-895263.35;901.75;896165.1;-178443.83;-178443.83;-195339.47;14230523.2;13006335.32;6559687.0;7365902.32;21449.0;66662.71;6687500.0;;1812750.58;203018.86;;;;;0.0;-940703.0;5903985.3;1313816.92;407429.32;222424.15;;568579.39;-510914.95;285594.11
C_081;0;GmbH;37339;16230;2000;9.0;GKV;1491905.49;1491905.49;1745705.21;8178.57;-7036.36;939.39;7975.75;1142.21;1142.21;1142.21;910842.39;465605.39;594344.33;0.0;0.0;;;;5379.52;;;;;;316498.06;-128738.94;351712.39;351712.39;2471.0;184746.07;;42710.75;-44659.36;-60.0
C_133;0;GmbH;99706;49410;2006;;GKV;71598673.69;71598673.69;14986792.77;1313708.04;48156.83;73147.78;24990.95;1361864.87;1361864.87;905626.11;23977109.99;23977109.99;10297168.61;0.0;0.0;1780300.63;;;5809322.92;;;;;;13679941.38;13679941.38;16919413.92;5143494.13;1618785.43;2251317.82;;1408023.51;-1629301.91;-1000000.0
C_001;0;GmbH;99819;25730;1990;;GKV;15645358.64;15645358.64;1871675.72;72715.82;22709.8;45137.67;22427.87;95425.62;95425.62;73359.92;2739379.54;2739379.54;1752408.56;21993.3;0.0;195476.09;21993.3;;114389.87;;;;;;964977.68;964977.68;2739379.54;1025451.47;109800.97;;;324782.13;-1395.77;-203564.29
C_744;0;GmbH;99706;43910;2010;;GKV;12073391.39;12069485.42;11492379.59;193368.13;10.92;10.92;;193379.05;193379.05;188086.05;6795919.67;6795919.67;6545919.67;0.0;0.0;;;;338689.76;;;;;;250000.0;250000.0;2737706.71;2583537.64;1192140.25;;;1196585.52;-354872.45;-149186.2
C_019;0;Einzelfirma;99974;68201;2002;;GKV;16860928.53;16935834.63;9214153.56;277003.71;-39192.04;7459.55;46651.59;237811.67;237811.67;138020.95;5125331.34;5125331.34;3239999.85;0.0;387772.0;;;;1412656.53;;;;;;1497559.49;1497559.49;4384752.95;4197048.47;2230408.81;1795457.85;;1529271.43;-292336.29;-2.7899999999999997e-09
C_029;0;GmbH;16306;41201;1990;;GKV;126819593.6;126819593.6;4798665.13;430172.07;-430172.85;124532.62;;-0.780000005;-0.779999993;-3.73e-09;50035762.36;49741799.39;30433805.01;0.0;8524812.2;;;;8408349.62;;;;;;116702.37;10783182.18;48983362.8;47571089.91;47322295.51;;;1050305.73;-114111.89;148788.89
C_334;0;GmbH;16269;1610;1996;;GKV;9924586.14;9924586.14;1437155.31;50007.94;-7763.85;;7763.85;42244.09;42244.09;0.0;894174.92;894174.92;831649.18;0.0;0.0;;;;;;;;;;62525.74;62525.74;299501.92;295828.55;;;;75990.71;-131433.07;-37210.09
C_501;0;GmbH;15234;87100;2000;;GKV;151339.78;151339.78;89590.07;8528.69;225.9;2922.36;2696.46;8754.59;8754.59;2299.47;134817.19;134817.19;32187.55;52116.13;0.0;640.16;;;1964.0;;;;;;50513.51;50513.51;63854.31;20001.41;17622.7;;;8528.29;-3354.78;4188.9
C_962;0;GmbH;15848;71122;2001;;GKV;11994687.38;11994687.38;1212152.37;-44448.71;-1784.82;1451.1;3235.92;-46233.53;39931.82;25610.08;2386431.55;2386431.55;2106460.09;0.0;0.0;93585.08;;;1776443.4;;;;;;279971.46;279971.46;2297049.55;2286168.37;98002.94;2133290.3;;-146611.75;-57226.96;33746.0
C_583;0;GmbH;6406;41201;1991;;GKV;6889896.59;7014532.71;4289786.19;74216.66;-62946.07;20331.6;83277.67;11270.59;11270.59;8.150000000000001e-10;3420202.48;3918129.48;2801445.63;0.0;406498.9;;;;;;;;;;710184.95;710184.95;3319420.16;666979.81;292.37;;;-131218.01;-20354.26;42708.21
C_350;0;GmbH;8056;68320;1993;49.0;GKV;712798.0;712798.0;712798.0;469068.16;-312248.92;16.26;312265.18;156819.24;156819.24;131381.12;7404002.5;7388284.8;6688095.29;0.0;0.0;;;;;;;;;;715907.21;700189.51;231331.36;218042.64;218042.64;;;379309.03;-2284764.1;381324.81
C_083;0;Einzelfirma;23970;43320;1991;;GKV;14868919.91;9474943.16;5695406.91;-399277.09;-403011.66;1548.48;467742.54;-802288.75;-802288.75;-803067.55;12139287.06;8838557.33;3514975.49;498000.0;6547000.0;1029305.89;;;135937.42;;;;;;1579311.57;-1721418.16;5741169.94;1376308.52;11835.71;1175837.08;28000.0;541171.1;-415187.66;326571.06
C_495;0;GmbH;19061;46770;2005;;GKV;4014436.71;3826186.71;1900148.61;62594.14;-20822.04;173.46;20995.5;41772.1;41484.52;33947.5;1010543.88;1466143.88;1277232.81;4089.74;0.0;236097.8;4089.74;;389717.36;;;;;;239821.33;184821.33;870878.55;322312.92;21653.81;284742.66;;51882.21;-58877.65;-11904.02
C_330;0;GmbH;19061;35100;2005;8.0;GKV;849095.56;849095.56;854752.74;81858.62;-1985.94;10160.45;12146.39;79872.68;79872.68;68515.62;4025854.37;4025854.37;3233216.51;452637.86;200000.0;100000.0;400000.0;200000.0;216468.19;;;;;;140000.0;140000.0;480599.21;480599.21;350231.65;113502.75;;1404406.45;-973477.01;-108705.77
C_053;0;GmbH;39590;70109;1996;;GKV;601034.59;601034.59;593786.19;277513.74;-266541.01;;266541.01;10972.73;10972.73;-13226.33;7606549.55;7445411.88;594649.32;2659900.23;4352000.0;532000.0;2396378.43;1746000.0;;;;;;;3.27e-11;-161137.67;38523.53;27529.93;27529.93;;;534596.42;0.0;-532000.0
C_488;0;GmbH;7743;96010;1995;;GKV;881232.88;881232.88;879288.18;249326.2;-231756.89;30.43;231787.32;17569.31;17569.31;14815.11;4856386.84;4775795.55;1025191.18;3831195.66;0.0;;;;;;;;;;-3.64e-12;-80591.29;55365.4;298.55;298.55;;;-747.01;0.0;3831932.69
C_570;0;GmbH;99428;94999;1991;437.0;GKV;152804.91;152804.91;158345.33;52518.04;-50390.33;;50390.33;2127.71;2127.71;-1250.85;1409342.85;1241920.62;388403.47;209897.94;698282.64;47769.65;209897.94;698282.64;;;;;;;0.0;-54663.43;37231.93;278.25;278.25;;;46029.92;0.0;-47769.65
C_851;0;GmbH;17389;49391;1991;38.0;GKV;353106.58;353106.58;352078.07;17192.78;;;;17192.78;17192.78;-4413.85;7796577.62;7796577.621;5866275.0;0.0;1909296.03;305554.92;;;;;1909296.03;;;;21006.59;21006.59;347304.49;15678.0;15678.0;;;-10016.32;0.0;-800.0
C_914;0;AG;33689;70109;1870;107.0;GKV;2432904.61;2432904.61;2426180.61;1559558.11;-1549881.66;;1549881.66;9676.45;9676.45;-22724.18;34863982.84;34806482.34;10310308.5;24553674.34;0.0;2047000.0;;;;;;;;;-3.64e-12;-57500.51;340903.37;340903.37;340903.37;;;1933900.1;0.0;-2050780.28
C_889;0;GmbH;33803;45100;1982;30.0;GKV;333496.51;333496.51;299277.36;28233.85;-23.12;;23.12;28210.73;28210.73;1372.92;5845410.44;5816144.94;5068710.03;0.0;776700.41;;;;;;;;;;0.0;-29265.5;6158.45;6158.45;6158.45;;;-179522.21;0.0;185384.36
C_466;0;GmbH;33729;81210;1980;;GKV;102744018.2;102854355.6;87834503.24;886462.75;-268010.77;48820.83;466831.6;618451.98;578644.98;403199.73;152750483.0;145141553.4;41296082.62;4780296.92;13980045.99;522425.57;2089702.28;8414486.41;3025165.97;;;;;;16540854.01;85085127.9;41668216.73;38220682.42;659733.85;32639570.73;;12701826.2;-16546104.07;2897068.95
C_939;0;GmbH;33615;62030;1992;;GKV;679064.51;679064.51;663444.51;277212.6;-267476.28;;267476.28;9736.32;9736.32;-5801.56;11255081.51;11008812.55;494624.99;2190663.12;8569793.4;493227.12;2190663.12;3314267.73;;;;;;;3.64e-12;-246268.96;194815.7;2591.52;2591.52;;;472869.64;0.0;-492187.12
C_850;0;Einzelfirma;33604;49400;1998;;GKV;554766.84;554766.84;536704.96;279001.56;-260889.97;;260889.97;18111.59;18111.59;7155.89;5969330.11;5833550.3;292804.6;1100622.97;4575902.54;;;;;;;;;;0.0;-135779.81;273.3;273.3;273.3;;;-4255.72;0.0;4284.39
C_149;0;GmbH;46395;70101;1985;11.0;GKV;228765.16;228765.16;213720.4;133117.12;-127663.63;;127663.63;5453.49;5453.49;399.5;3486320.31;3486320.308;207914.78;620485.36;2655621.22;140000.0;620485.36;2210000.0;67914.78;;;;;;2298.95;2298.95;70287.09;1626.46;1626.46;;;118545.36;-357446.22;217196.22
C_516;0;GmbH;46399;82999;2005;1.0;GKV;211237.38;211237.38;198835.88;99433.63;-92596.76;;92596.76;6836.87;6836.87;6638.08;2506536.25;2506536.25;143078.3;607619.72;1749799.36;137702.78;607619.72;1652412.16;;;;;;;6038.87;6038.87;11391.02;3041.68;3041.68;;;-190517.2;0.0;170491.58
C_218;0;GmbH;46325;68201;1950;11.0;GKV;19020.0;19020.0;19020.0;11593.23;-1811.21;359.45;2170.66;9782.02;9782.02;6563.77;75621.65;394225.3045;41403.88;0.0;0.0;;;;;;;;;;34217.77;34217.77;48082.51;12214.5;12214.5;;;3884.13;-3240.12;9843.57
C_960;0;GmbH & Co. KG;45259;47190;1998;;GKV;28239379.09;29080512.74;9542853.1;621135.6;-129838.11;184.11;130022.22;491297.49;491297.49;485381.2;18028661.97;18028661.97;6125438.98;997716.78;300000.0;1980624.39;958263.28;300000.0;2974718.64;;;;;;10566052.71;10605506.21;15187742.24;10932603.9;88555.8;24811.81;;767330.25;-141526.66;-432673.05
C_639;0;Freiberufler;44141;94110;1863;140.0;GKV;358466.49;358466.49;360744.86;33067.45;-14060.72;10.43;14071.15;19006.73;17260.74;13335.75;387534.88;386955.61;178437.11;21955.41;0.0;;;;6992.28;;;;;;187142.36;186563.09;70476.9;61735.26;41618.21;;;22009.92;-140000.0;130723.76
C_126;0;GmbH & Co. KG;59469;46721;2005;;GKV;254314.92;254314.92;178721.61;-5817.3;-105.12;558.05;663.17;-5922.42;-5922.42;-5966.42;48742.57;30628.04;23092.06;0.0;0.0;;;;2283.61;;;;;;25650.51;7535.98;34129.57;8637.14;7334.89;;;23413.72;-12042.57;-18114.53
C_152;0;GmbH;59174;66190;2010;;GKV;2149265.24;2149265.24;1375467.76;119566.87;-3314.25;309.67;3623.92;116252.62;116252.62;81843.3;904061.5;904061.5;327778.41;28388.75;0.0;132795.95;28388.75;;93509.43;;;;;;547894.34;547894.34;865163.51;517565.17;130504.05;365454.08;;37007.22;-31110.11;-15129.06
C_238;0;GmbH & Co. KG;44135;96090;2011;4.0;GKV;2496136.73;2496136.73;2528073.68;91978.25;329.96;330.23;0.27;92308.21;92308.21;66013.86;1125652.25;1125652.25;326222.97;0.0;0.0;;;;8405.55;;;;;;799429.28;799429.28;988211.22;1000938.76;444931.16;;;62940.9;-47289.59;2.33e-10
C_592;0;GmbH;45966;46741;1947;;GKV;764138.11;764138.11;607971.31;17365.13;99.93;99.93;;17465.06;17465.06;12019.97;319794.0;319794.0;137064.94;0.0;0.0;;;;19513.08;;;;;;182729.06;182729.06;303146.0;301767.53;181500.47;109115.62;;25870.66;-3205.18;8.73e-11
C_629;0;Einzelfirma;45891;37000;1997;;GKV;1375016.57;1375016.57;835836.99;103623.96;-16598.27;5419.87;22018.14;87025.69;87025.69;55107.74;603892.67;460747.52;248033.02;245735.02;0.0;75265.14;;;122680.56;;;;;;106015.53;-33020.52;469638.64;183750.72;11652.31;;;93125.54;-34424.59;42037.2
C_535;0;GmbH & Co. KG;45894;70101;2000;;GKV;657295000.0;669152000.0;333396000.0;-14488000.0;-4834000.0;7419000.0;17021000.0;-19322000.0;-21393000.0;0.0;526021000.0;460002000.0;392928000.0;30500.0;262735000.0;;;;;;;;;;53550000.0;-195691500.0;348127000.0;63434000.0;155000.0;;;-2164000.0;-10396000.0;12080000.0
C_247;0;GmbH;58099;45310;1980;;GKV;3733.0;3733.0;3817.2;2310.52;;;;2310.52;2310.52;1591.09;34680.25;34680.25;514.33;0.0;344.13;;;;;;;;;;33821.79;33821.79;34680.25;34680.25;;;;-1.48e-12;0.0;0.0
C_383;0;GmbH;58093;45320;1982;18.0;GKV;1315324.82;1355324.82;522644.62;47273.01;-1023.45;;1023.45;46249.56;46249.56;29975.27;340975.09;340975.09;233842.35;0.0;0.0;33587.53;;;168880.82;;;;;;106832.74;107132.74;297346.8;209812.09;712.84;143722.26;;-16341.54;-9696.55;-5.8200000000000003e-11
C_337;0;Sonst. Gewerbetreibende;58099;47410;1988;;GKV;9678015.48;31786047.38;6654148.46;1429237.97;-1310276.03;393.53;1316650.32;118961.94;118961.94;62054.53;98305688.16;95829504.81;9612156.88;33593214.34;31537484.47;2155948.11;27913809.3;17152039.15;6045390.25;4692852.92;;;;;13076919.85;21086649.13;35622303.58;1139535.61;683767.18;280844.44;;-11461630.56;-5863783.8;17419765.92
C_604;0;Sonst. Gewerbetreibende;58339;41201;2003;;GKV;19507765.75;19565358.17;18825667.54;690764.72;-126376.81;3196.7;129573.51;564387.91;564387.91;-2.72e-09;34690288.27;33593319.38;10626058.03;0.0;0.0;;;;976588.13;;;;;;4487555.36;22967261.35;6494477.69;6214300.1;1325040.35;3416428.94;;1245156.31;-646909.3;-459283.72
C_405;0;GmbH;32825;16290;1959;219.0;GKV;256102396.5;256102396.5;82120997.32;7585441.77;-5996196.42;159922.86;753119.28;1589245.35;1589245.35;2965889.76;155409810.1;149202011.6;82447578.11;33000000.0;1140332.08;;;;37411059.59;;;;;;38753860.18;32614101.44;62549930.9;79255753.24;526626.82;45936481.65;;57582302.61;-59126436.75;593000.0
C_324;0;GmbH & Co. KG;32312;49320;1996;;GKV;11841838.45;11841838.45;1787006.09;87990.63;2713544.22;42937.0;846500.96;2801534.85;2801534.85;2801362.85;174096492.9;174096492.9;27035300.57;2362693.5;31405.29;;;;;;;;;;136760489.0;144667093.5;2478415.54;1426647.46;655458.7;;;4019641.14;-1022628.92;-2985482.16
C_888;0;GmbH;32120;46712;2001;59.0;GKV;340971766.1;340971766.1;12473230.55;2097122.36;-594631.18;20708.22;615339.4;1502491.18;1502491.18;1017596.75;31752117.71;31752117.71;25271772.19;0.0;23801.5;9412978.63;;;12652560.29;;;;;;6456544.02;6456544.02;28666744.91;24462928.45;1932342.51;18499878.72;;-2012194.2;-210296.64;-2002237.0
C_168;0;GmbH;58708;35100;1897;124.0;GKV;213672.42;213672.42;157421.95;20836.84;-4973.57;1248.38;6221.95;15863.27;15863.27;15604.27;163320.96;51199.54;33840.42;47480.54;82000.0;9000.0;47480.54;82000.0;10186.76;;;;;;3.64e-12;-112121.42;90503.44;22615.94;1081.27;;;10975.28;-2245.96;-1799.1
C_422;0;GmbH;58636;43310;2003;;GKV;15643555.79;15643555.79;11538855.78;1943756.0;-958890.44;180469.53;1139359.97;984865.56;984865.56;817708.34;33629547.52;33629547.52;8582847.68;7312974.85;11708000.0;1521000.0;7312974.85;11708000.0;826977.89;;;;;;6025724.99;6025724.99;16912166.54;10441301.82;10115244.3;;;2340653.27;-223315.9;-435561.39
C_220;0;GmbH;32427;70101;1976;;GKV;1012582.61;1023582.61;896916.65;31235.62;-12353.19;105.3;12458.49;18882.43;18882.43;17520.95;444947.05;444947.05;357030.96;0.0;0.0;101845.83;;;177938.9;;;;;;87916.09;87916.09;430645.4;247731.54;2911.33;180816.92;;-23357.49;34722.23;-19647.84
C_225;0;GmbH;48624;28410;1975;299.0;GKV;1869790.49;1869790.49;1478265.19;99753.79;659.67;672.02;12.35;100413.46;103413.46;73528.81;920625.97;913582.93;192967.94;0.0;0.0;;;;;;;;;;727658.03;720614.99;813236.32;771570.01;492761.1;266564.75;1198.93;69245.22;-35363.29;-86872.02
C_454;0;GmbH;46325;86101;1981;1068.0;GKV;5911605.95;4304732.28;97303.91;-37139.99;-812.92;;812.92;-37952.91;-37952.91;-38239.91;2701528.63;2673428.86;2693393.09;8135.54;0.0;;;;100580.7;;;;;;-3.64e-12;-28099.77;2663846.5;87057.71;74448.67;;;-71688.69;-6177.1;312.9
C_519;1;GmbH;48151;70109;1989;544.0;GKV;5324693.23;6087457.41;4742873.75;330536.25;-178140.5;1698.95;179946.81;152395.75;152395.75;89951.52;4695941.75;4695941.75;3164147.61;215033.32;233693.08;1099717.15;188237.18;233693.08;572460.44;;;;;;483067.74;1083067.74;4389755.34;456556.55;115696.08;264501.32;;-375076.43;-50953.07;533017.36
C_973;0;GmbH;48599;52291;1991;;GKV;28625265.56;28625265.56;23578573.54;9957466.37;-183453.86;14500.22;197954.08;9774012.51;9774012.51;6367682.05;44024998.49;24709697.43;15425585.21;0.0;3172758.0;;;;137705.22;;;;;;23602897.16;6111354.22;14418123.74;14540331.29;4665253.66;2042578.23;;14238308.13;-12442069.28;-53999.99
